"ID","MK-ID","community","count","inCore","info","betweenness"
"Thelwall M, 2012, SCIENTOMETRICS","WOS:000306547000022",11,5,True,"WOS:000306547000022, Thelwall Mike, Journal impact evaluation: a webometric perspective, SCIENTOMETRICS, 92, 429",0.0
"Onodera N, 2011, J AM SOC INF SCI TEC","WOS:000288525000006",7,6,True,"WOS:000288525000006, Onodera Natsuo, A Method for Eliminating Articles by Homonymous Authors From the Large Number of Articles Retrieved by Author Search, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 62, 677",0.0
"Opthof T, 2010, J INFORMETR","WOS:000278543600021",4,56,True,"WOS:000278543600021, Opthof Tobias, Caveats for the journal and field normalizations in the CWTS (""Leiden"") evaluations of research performance, JOURNAL OF INFORMETRICS, 4, 423",0.013
"Fatt Ck, 2010, SCIENTOMETRICS","WOS:000283090300014",7,5,True,"WOS:000283090300014, Fatt Choong Kwai, The structure of collaboration in the Journal of Finance, SCIENTOMETRICS, 85, 849",0.0
"Seiler C, 2012, J INFORMETR","WOS:000303660100005",23,4,True,"WOS:000303660100005, Seiler Christian, Ranking economists on the basis of many indicators: An alternative approach using RePEc data, JOURNAL OF INFORMETRICS, 6, 389",0.0
"Moehrle Mg, 2010, SCIENTOMETRICS","WOS:000280947400008",3,5,True,"WOS:000280947400008, Moehrle Martin G., Measures for textual patent similarities: a guided way to select appropriate approaches, SCIENTOMETRICS, 85, 95",0.0
"Li J, 2012, SCIENTOMETRICS","WOS:000307517500019",9,3,True,"WOS:000307517500019, Li Jiang, The phenomenon of all-elements-sleeping-beauties in scientific literature, SCIENTOMETRICS, 92, 795",0.0
"Piro Fn, 2013, J AM SOC INF SCI TEC","WOS:000323388100007",11,3,True,"WOS:000323388100007, Piro Fredrik Niclas, A macro analysis of productivity differences across fields: Challenges in the measurement of scientific publishing, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 64, 307",0.0
"Khan Gf, 2011, J AM SOC INF SCI TEC","WOS:000297303100013",8,6,True,"WOS:000297303100013, Khan Gohar Feroz, Measuring the Triple Helix on the Web: Longitudinal Trends in the University-Industry-Government Relationship in Korea, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 62, 2443",0.002
"Danell R, 2011, J AM SOC INF SCI TEC","WOS:000285428000004",1,7,True,"WOS:000285428000004, Danell Rickard, Can the Quality of Scientific Work Be Predicted Using Information on the Author's Track Record?, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 62, 50",0.001
"Schreiber M, 2012, J INFORMETR","WOS:000303660100001",5,9,True,"WOS:000303660100001, Schreiber M., Exploratory factor analysis for the Hirsch index 17 h-type variants and some traditional bibliometric indicators, JOURNAL OF INFORMETRICS, 6, 347",0.0
"Spaan Jae, 2010, J INFORMETR","WOS:000278543600024",4,15,True,"WOS:000278543600024, Spaan Jos A. E., The danger of pseudoscience in Informetrics, JOURNAL OF INFORMETRICS, 4, 439",0.002
"Choi S, 2012, SCIENTOMETRICS","WOS:000297708000004",8,10,True,"WOS:000297708000004, Choi Sujin, Using social media data to explore communication processes within South Korean online innovation communities, SCIENTOMETRICS, 90, 43",0.019
"Sangwal K, 2012, SCIENTOMETRICS","WOS:000303533600026",2,9,True,"WOS:000303533600026, Sangwal Keshra, On the age-independent publication index, SCIENTOMETRICS, 91, 1053",0.018
"Egghe L, 2013, SCIENTOMETRICS","WOS:000316046000003",1,6,True,"WOS:000316046000003, Egghe L., Theoretical justification of the central area indices and the central interval indices, SCIENTOMETRICS, 95, 25",0.0
"Sooryamoorthy R, 2010, SCIENTOMETRICS","WOS:000278695500010",2,3,True,"WOS:000278695500010, Sooryamoorthy Radhamany, Science and scientific collaboration in South Africa: apartheid and after, SCIENTOMETRICS, 84, 373",0.0
"Chen Zf, 2010, J INFORMETR","WOS:000272631100011",3,10,True,"WOS:000272631100011, Chen Zifeng, The impact of small world on innovation: An empirical study of 16 countries, JOURNAL OF INFORMETRICS, 4, 97",0.028
"Jeremic V, 2011, SCIENTOMETRICS","WOS:000289792600010",14,2,True,"WOS:000289792600010, Jeremic Veljko, A fresh approach to evaluating the academic ranking of world universities, SCIENTOMETRICS, 87, 587",0.0
"Callaert J, 2014, SCIENTOMETRICS","WOS:000331559800004",13,2,True,"WOS:000331559800004, Callaert Julie, Sources of inspiration? Making sense of scientific references in patents, SCIENTOMETRICS, 98, 1617",0.0
"Ni Cq, 2013, SCIENTOMETRICS","WOS:000314753500022",7,3,True,"WOS:000314753500022, Ni Chaoqun, Visualizing and comparing four facets of scholarly communication: producers artifacts concepts and gatekeepers, SCIENTOMETRICS, 94, 1161",0.0
"Van Raan Afj, 2010, J INFORMETR","WOS:000278543600022",4,35,True,"WOS:000278543600022, van Raan Anthony F. J., Rivals for the crown: Reply to Opthof and Leydesdorff, JOURNAL OF INFORMETRICS, 4, 431",0.007
"Minguillo D, 2010, J AM SOC INF SCI TEC","WOS:000276370500010",7,3,True,"WOS:000276370500010, Minguillo David, Toward a New Way of Mapping Scientific Fields: Authors' Competence for Publishing in Scholarly Journals, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 61, 772",0.0
"Wang Ll, 2013, SCIENTOMETRICS","WOS:000314753500005",3,2,True,"WOS:000314753500005, Wang Lili, Interdisciplinarity of nano research fields: a keyword mining approach, SCIENTOMETRICS, 94, 877",0.0
"Zhao Dz, 2010, SCIENTOMETRICS","WOS:000278695500002",7,7,True,"WOS:000278695500002, Zhao Dangzhi, Characteristics and impact of grant-funded research: a case study of the library and information science field, SCIENTOMETRICS, 84, 293",0.005
"Franceschet M, 2010, SCIENTOMETRICS","WOS:000275417400015",11,8,True,"WOS:000275417400015, Franceschet Massimo, A comparison of bibliometric indicators for computer science scholars and journals on Web of Science and Google Scholar, SCIENTOMETRICS, 83, 243",0.001
"Uddin S, 2012, SCIENTOMETRICS","WOS:000299088900022",7,6,True,"WOS:000299088900022, Uddin Shahadat, Trend and efficiency analysis of co-authorship network, SCIENTOMETRICS, 90, 687",0.0
"Jang Sl, 2013, SCIENTOMETRICS","WOS:000314753500015",5,4,True,"WOS:000314753500015, Jang Show-Ling, Innovation and production in the global solar photovoltaic industry, SCIENTOMETRICS, 94, 1021",0.0
"Costas R, 2012, J AM SOC INF SCI TEC","WOS:000306758600012",9,4,True,"WOS:000306758600012, Costas Rodrigo, Approaching the ""reward triangle"": General analysis of the presence of funding acknowledgments and ""peer interactive communication"" in scientific publications, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 63, 1647",0.0
"Liu Dr, 2011, J AM SOC INF SCI TEC","WOS:000286687300004",3,1,True,"WOS:000286687300004, Liu Duen-Ren, Hybrid-Patent Classification Based on Patent-Network Analysis, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 62, 246",0.0
"Belter Cw, 2013, SCIENTOMETRICS","WOS:000317746900009",9,2,True,"WOS:000317746900009, Belter Chris W., A bibliometric analysis of NOAA's Office of Ocean Exploration and Research, SCIENTOMETRICS, 95, 629",0.0
"Garcia Ja, 2012, SCIENTOMETRICS","WOS:000300325800011",14,7,True,"WOS:000300325800011, Garcia J. A., On first quartile journals which are not of highest impact, SCIENTOMETRICS, 90, 925",0.001
"Lee M, 2012, SCIENTOMETRICS","WOS:000297708000012",8,6,True,"WOS:000297708000012, Lee Moosung, Exploring the web visibility of world-class universities, SCIENTOMETRICS, 90, 201",0.001
"Klavans R, 2010, SCIENTOMETRICS","WOS:000275124700008",7,9,True,"WOS:000275124700008, Klavans Richard, Toward an objective reliable and accurate method for measuring research leadership, SCIENTOMETRICS, 82, 539",0.0
"Herranz N, 2012, J INFORMETR","WOS:000308581700012",1,5,True,"WOS:000308581700012, Herranz Neus, Sub-field normalization in the multiplicative case: Average-based citation indicators, JOURNAL OF INFORMETRICS, 6, 543",0.0
"Oh S, 2012, J AM SOC INF SCI TEC","WOS:000301038300009",12,5,True,"WOS:000301038300009, Oh Sanghee, The Characteristics and Motivations of Health Answerers for Sharing Information Knowledge and Experiences in Online Environments, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 63, 543",0.0
"Gorraiz J, 2012, SCIENTOMETRICS","WOS:000302478200009",2,3,True,"WOS:000302478200009, Gorraiz Juan, Key factors and considerations in the assessment of international collaboration: a case study for Austria and six countries, SCIENTOMETRICS, 91, 417",0.0
"Sin Scj, 2011, J AM SOC INF SCI TEC","WOS:000294255200010",7,6,True,"WOS:000294255200010, Sin Sei-Ching Joanna, International Coauthorship and Citation Impact: A Bibliometric Study of Six LIS Journals 1980-2008, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 62, 1770",0.0
"Ravallion M, 2011, SCIENTOMETRICS","WOS:000292210200021",1,11,True,"WOS:000292210200021, Ravallion Martin, On measuring scholarly influence by citations, SCIENTOMETRICS, 88, 321",0.003
"Sanz-Casado E, 2013, SCIENTOMETRICS","WOS:000316046000014",5,3,True,"WOS:000316046000014, Sanz-Casado Elias, Renewable energy research 1995-2009: a case study of wind power research in EU Spain Germany and Denmark, SCIENTOMETRICS, 95, 197",0.0
"Padial Aa, 2010, SCIENTOMETRICS","WOS:000280947400001",0,3,True,"WOS:000280947400001, Padial Andre Andrian, Weak evidence for determinants of citation frequency in ecological articles, SCIENTOMETRICS, 85, 1",0.0
"Franceschet M, 2011, J INFORMETR","WOS:000288154700004",9,10,True,"WOS:000288154700004, Franceschet Massimo, The first Italian research assessment exercise: A bibliometric perspective, JOURNAL OF INFORMETRICS, 5, 275",0.0
"Galam S, 2011, SCIENTOMETRICS","WOS:000294839200022",5,3,True,"WOS:000294839200022, Galam Serge, Tailor based allocations for multiple authorship: a fractional gh-index, SCIENTOMETRICS, 89, 365",0.0
"De Visscher A, 2011, J AM SOC INF SCI TEC","WOS:000296453900016",6,8,True,"WOS:000296453900016, De Visscher Alex, What Does the g-Index Really Measure?, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 62, 2290",0.0
"Hagen Nt, 2013, J INFORMETR","WOS:000327920400003",5,4,True,"WOS:000327920400003, Hagen Nils T., Harmonic coauthor credit: A parsimonious quantification of the byline hierarchy, JOURNAL OF INFORMETRICS, 7, 784",0.0
"Didegah F, 2013, J AM SOC INF SCI TEC","WOS:000325930600014",1,5,True,"WOS:000325930600014, Didegah Fereshteh, Determinants of research citation impact in nanoscience and nanotechnology, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 64, 1055",0.006
"Zahedi Z, 2014, SCIENTOMETRICS","WOS:000343609900036",1,2,True,"WOS:000343609900036, Zahedi Zohreh, How well developed are altmetrics? A cross-disciplinary analysis of the presence of 'alternative metrics' in scientific publications, SCIENTOMETRICS, 101, 1491",0.0
"Marx W, 2010, SCIENTOMETRICS","WOS:000278695500015",1,5,True,"WOS:000278695500015, Marx Werner, How accurately does Thomas Kuhn's model of paradigm change describe the transition from the static view of the universe to the big bang theory in cosmology?, SCIENTOMETRICS, 84, 441",0.003
"Liu Hi, 2012, SCIENTOMETRICS","WOS:000305686800011",5,4,True,"WOS:000305686800011, Liu Hsuan-I, Collaboration patterns of Taiwanese scientific publications in various research areas, SCIENTOMETRICS, 92, 145",0.0
"Leydesdorff L, 2012, J AM SOC INF SCI TEC","WOS:000307730000017",4,27,True,"WOS:000307730000017, Leydesdorff Loet, Percentile ranks and the integrated impact indicator (I3), JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 63, 1901",0.005
"Zhang Y, 2014, SCIENTOMETRICS","WOS:000343609900028",3,2,True,"WOS:000343609900028, Zhang Yi, How to combine term clumping and technology roadmapping for newly emerging science & technology competitive intelligence: ""problem & solution'' pattern based semantic TRIZ tool and case study, SCIENTOMETRICS, 101, 1375",0.0
"Bornmann L, 2011, SCIENTOMETRICS","WOS:000284888600007",11,16,True,"WOS:000284888600007, Bornmann Lutz, The effect of a two-stage publication process on the Journal Impact Factor: a case study on the interactive open access journal Atmospheric Chemistry and Physics, SCIENTOMETRICS, 86, 93",0.006
"Wang My, 2011, SCIENTOMETRICS","WOS:000289792600019",1,5,True,"WOS:000289792600019, Wang Mingyang, Mining typical features for highly cited papers, SCIENTOMETRICS, 87, 695",0.0
"Pendlebury Da, 2012, SCIENTOMETRICS","WOS:000306547000017",6,7,True,"WOS:000306547000017, Pendlebury David A., Comments on a critique of the Thomson Reuters journal impact factor, SCIENTOMETRICS, 92, 395",0.001
"Michels C, 2012, SCIENTOMETRICS","WOS:000310964500015",4,5,True,"WOS:000310964500015, Michels Carolin, The growth of science and database coverage, SCIENTOMETRICS, 93, 831",0.003
"Garcia Ja, 2011, J AM SOC INF SCI TEC","WOS:000295458700012",1,4,True,"WOS:000295458700012, Garcia J. A., Ranking of the Subject Areas of Scopus, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 62, 2013",0.0
"Meyer M, 2010, SCIENTOMETRICS","WOS:000282048200011",3,9,True,"WOS:000282048200011, Meyer M., Can applied science be 'good science'? Exploring the relationship between patent citations and citation impact in nanoscience, SCIENTOMETRICS, 85, 527",0.003
"Van Eck Nj, 2010, J AM SOC INF SCI TEC","WOS:000284231100003",4,12,True,"WOS:000284231100003, van Eck Nees Jan, A Comparison of Two Techniques for Bibliometric Mapping: Multidimensional Scaling and VOS, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 61, 2405",0.0
"Franceschini F, 2011, J INFORMETR","WOS:000285626000006",11,9,True,"WOS:000285626000006, Franceschini Fiorenzo, Structured evaluation of the scientific output of academic research groups by recent h-based indicators, JOURNAL OF INFORMETRICS, 5, 64",0.003
"Egghe L, 2012, J INFORMETR","WOS:000301364100015",4,3,True,"WOS:000301364100015, Egghe L., Averages of ratios compared to ratios of averages: Mathematical results, JOURNAL OF INFORMETRICS, 6, 307",0.0
"Egghe L, 2010, J AM SOC INF SCI TEC","WOS:000282778400015",7,6,True,"WOS:000282778400015, Egghe Leo, Good Properties of Similarity Measures and Their Complementarity, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 61, 2151",0.003
"Schubert T, 2010, SCIENTOMETRICS","WOS:000275417400012",2,12,True,"WOS:000275417400012, Schubert Torben, Can the centre-periphery model explain patterns of international scientific collaboration among threshold and industrialised countries? The case of South Africa and Germany, SCIENTOMETRICS, 83, 181",0.005
"Larsen Po, 2010, SCIENTOMETRICS","WOS:000280274400003",4,13,True,"WOS:000280274400003, Larsen Peder Olesen, The rate of growth in scientific publication and the decline in coverage provided by Science Citation Index, SCIENTOMETRICS, 84, 575",0.0
"Rousseau R, 2010, J INFORMETR","WOS:000275515500006",6,4,True,"WOS:000275515500006, Rousseau Ronald, A discussion of Prathap's h(2)-index for institutional evaluation with an application in the field of HIV infection and therapy, JOURNAL OF INFORMETRICS, 4, 175",0.0
"Schreiber M, 2010, J INFORMETR","WOS:000281616200020",5,9,True,"WOS:000281616200020, Schreiber Michael, A new family of old Hirsch index variants, JOURNAL OF INFORMETRICS, 4, 647",0.001
"Quesada A, 2010, SCIENTOMETRICS","WOS:000274111600014",1,9,True,"WOS:000274111600014, Quesada Antonio, More axiomatics for the Hirsch index, SCIENTOMETRICS, 82, 413",0.006
"Bornmann L, 2011, J AM SOC INF SCI TEC","WOS:000285428000005",4,28,True,"WOS:000285428000005, Bornmann Lutz, Is Interactive Open Access Publishing Able to Identify High-Impact Submissions? A Study on the Predictive Validity of Atmospheric Chemistry and Physics by Using Percentile Rank Classes, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 62, 61",0.008
"Yang Ly, 2012, SCIENTOMETRICS","WOS:000310230400016",6,7,True,"WOS:000310230400016, Yang Li Ying, A comparison of disciplinary structure in science between the G7 and the BRIC countries by bibliometric methods, SCIENTOMETRICS, 93, 497",0.017
"Hammarfelt B, 2014, SCIENTOMETRICS","WOS:000343609900031",1,1,True,"WOS:000343609900031, Hammarfelt Bjoern, Using altmetrics for assessing research impact in the humanities, SCIENTOMETRICS, 101, 1419",0.0
"Frandsen Tf, 2010, J INFORMETR","WOS:000281616200015",5,9,True,"WOS:000281616200015, Frandsen Tove Faber, What is in a name? Credit assignment practices in different disciplines, JOURNAL OF INFORMETRICS, 4, 608",0.0
"Fu Hz, 2013, J INFORMETR","WOS:000313121300026",5,2,True,"WOS:000313121300026, Fu Hui-Zhen, Independent research of China in Science Citation Index Expanded during 1980-2011, JOURNAL OF INFORMETRICS, 7, 210",0.0
"Schloegl C, 2011, J AM SOC INF SCI TEC","WOS:000285428000013",11,5,True,"WOS:000285428000013, Schloegl Christian, Global Usage Versus Global Citation Metrics: The Case of Pharmacology Journals, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 62, 161",0.001
"Mutz R, 2012, J INFORMETR","WOS:000301364100002",1,5,True,"WOS:000301364100002, Mutz Ruediger, Skewed citation distributions and bias factors: Solutions to two core problems with the journal impact factor, JOURNAL OF INFORMETRICS, 6, 169",0.0
"Moed Hf, 2011, J INFORMETR","WOS:000296524200015",14,5,True,"WOS:000296524200015, Moed Henk F., Is concentration of university research associated with better research performance?, JOURNAL OF INFORMETRICS, 5, 649",0.0
"Schreiber M, 2013, J INFORMETR","WOS:000318377100015",1,3,True,"WOS:000318377100015, Schreiber Michael, A case study of the arbitrariness of the h-index and the highly-cited-publications indicator, JOURNAL OF INFORMETRICS, 7, 379",0.0
"Wong Cy, 2010, J INFORMETR","WOS:000281616200002",2,8,True,"WOS:000281616200002, Wong Chan-Yuan, Growth behavior of publications and patents: A comparative study on selected Asian economies, JOURNAL OF INFORMETRICS, 4, 460",0.003
"Buela-Casal G, 2012, SCIENTOMETRICS","WOS:000306547000007",2,2,True,"WOS:000306547000007, Buela-Casal Gualberto, What do the scientists think about the impact factor?, SCIENTOMETRICS, 92, 281",0.0
"Mauleon E, 2010, SCIENTOMETRICS","WOS:000277418400002",0,3,True,"WOS:000277418400002, Mauleon Elba, Male and female involvement in patenting activity in Spain, SCIENTOMETRICS, 83, 605",0.0
"Wu J, 2013, SCIENTOMETRICS","WOS:000323437400003",7,4,True,"WOS:000323437400003, Wu Jiang, Author name disambiguation in scientific collaboration and mobility cases, SCIENTOMETRICS, 96, 683",0.0
"Ibanez A, 2013, SCIENTOMETRICS","WOS:000317746900012",9,2,True,"WOS:000317746900012, Ibanez Alfonso, Relationship among research collaboration number of documents and number of citations: a case study in Spanish computer science production in 2000-2009, SCIENTOMETRICS, 95, 689",0.0
"Lee Pc, 2010, SCIENTOMETRICS","WOS:000283090300005",16,2,True,"WOS:000283090300005, Lee Pei-Chun, Assessment of ontology-based knowledge network formation by Vector-Space Model, SCIENTOMETRICS, 85, 689",0.0
"Chen P, 2010, J INFORMETR","WOS:000278543600008",7,8,True,"WOS:000278543600008, Chen P., Community structure of the physical review citation network, JOURNAL OF INFORMETRICS, 4, 278",0.002
"Schreiber M, 2013, SCIENTOMETRICS","WOS:000327219900017",1,3,True,"WOS:000327219900017, Schreiber Michael, How much do different ways of calculating percentiles influence the derived performance indicators? A case study, SCIENTOMETRICS, 97, 821",0.0
"Derrick Ge, 2010, SCIENTOMETRICS","WOS:000278695500004",9,3,True,"WOS:000278695500004, Derrick G. E., A cautionary bibliometric tale of two cities, SCIENTOMETRICS, 84, 317",0.0
"Honekopp J, 2012, SCIENTOMETRICS","WOS:000300325800006",9,2,True,"WOS:000300325800006, Hoenekopp Johannes, Future publication success in science is better predicted by traditional measures than by the h index, SCIENTOMETRICS, 90, 843",0.0
"Thelwall M, 2012, J AM SOC INF SCI TEC","WOS:000302156300013",8,14,True,"WOS:000302156300013, Thelwall Mike, Link and Co-inlink Network Diagrams With URL Citations or Title Mentions, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 63, 805",0.026
"Kiss Iz, 2010, J INFORMETR","WOS:000272631100008",4,6,True,"WOS:000272631100008, Kiss Istvan Z., Can epidemic models describe the diffusion of topics across disciplines?, JOURNAL OF INFORMETRICS, 4, 74",0.0
"Upham Sp, 2010, SCIENTOMETRICS","WOS:000276499500016",7,18,True,"WOS:000276499500016, Upham S. Phineas, Innovating knowledge communities An analysis of group collaboration and competition in science and technology, SCIENTOMETRICS, 83, 525",0.008
"Leydesdorff L, 2012, SCIENTOMETRICS","WOS:000307517500017",4,19,True,"WOS:000307517500017, Leydesdorff Loet, Testing differences statistically with the Leiden ranking, SCIENTOMETRICS, 92, 781",0.002
"Persson O, 2010, J INFORMETR","WOS:000278543600020",7,5,True,"WOS:000278543600020, Persson Olle, Identifying research themes with weighted direct citation links, JOURNAL OF INFORMETRICS, 4, 415",0.0
"Etxebarria G, 2012, SCIENTOMETRICS","WOS:000301188500018",5,1,True,"WOS:000301188500018, Etxebarria Goio, Tendencies in scientific output on carbon nanotubes and graphene in global centers of excellence for nanotechnology, SCIENTOMETRICS, 91, 253",0.0
"Niazi M, 2011, SCIENTOMETRICS","WOS:000296473400002",18,2,True,"WOS:000296473400002, Niazi Muaz, Agent-based computing from multi-agent systems to agent-based models: a visual survey, SCIENTOMETRICS, 89, 479",0.0
"Baccini A, 2010, SCIENTOMETRICS","WOS:000274111600011",4,2,True,"WOS:000274111600011, Baccini Alberto, Interlocking editorship. A network analysis of the links between economic journals, SCIENTOMETRICS, 82, 365",0.0
"Liang Lm, 2013, SCIENTOMETRICS","WOS:000316046000022",2,4,True,"WOS:000316046000022, Liang Liming, Non-English journals and papers in physics and chemistry: bias in citations?, SCIENTOMETRICS, 95, 333",0.0
"Slyder Jb, 2011, SCIENTOMETRICS","WOS:000296474400014",11,5,True,"WOS:000296474400014, Slyder Jacob B., Citation pattern and lifespan: a comparison of discipline institution and individual, SCIENTOMETRICS, 89, 955",0.006
"Franceschet M, 2010, J INFORMETR","WOS:000281616200009",2,36,True,"WOS:000281616200009, Franceschet Massimo, The effect of scholar collaboration on impact and quality of academic papers, JOURNAL OF INFORMETRICS, 4, 540",0.048
"Cabrerizo Fj, 2010, J INFORMETR","WOS:000272631100003",6,14,True,"WOS:000272631100003, Cabrerizo F. J., q(2)-Index: Quantitative and qualitative evaluation based on the number and impact of papers in the Hirsch core, JOURNAL OF INFORMETRICS, 4, 23",0.005
"Savanur K, 2010, SCIENTOMETRICS","WOS:000278695500009",6,5,True,"WOS:000278695500009, Savanur Kiran, Modified collaborative coefficient: a new measure for quantifying the degree of research collaboration, SCIENTOMETRICS, 84, 365",0.0
"Parker Jn, 2010, SCIENTOMETRICS","WOS:000280947400010",0,6,True,"WOS:000280947400010, Parker John N., Characterizing a scientific elite: the social characteristics of the most highly cited scientists in environmental science and ecology, SCIENTOMETRICS, 85, 129",0.003
"Chen Dz, 2011, J INFORMETR","WOS:000291032500008",3,3,True,"WOS:000291032500008, Chen Dar-Zen, Identifying missing relevant patent citation links by using bibliographic coupling in LED illuminating technology, JOURNAL OF INFORMETRICS, 5, 400",0.006
"Ibrahim Nh, 2012, J AM SOC INF SCI TEC","WOS:000308888400003",8,2,True,"WOS:000308888400003, Ibrahim Nurain Hassan, Information sharing and trust during major incidents: Findings from the oil industry, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 63, 1916",0.0
"Leydesdorff L, 2013, SCIENTOMETRICS","WOS:000323437400006",5,9,True,"WOS:000323437400006, Leydesdorff Loet, Statistics for the dynamic analysis of scientometric data: the evolution of the sciences in terms of trajectories and regimes, SCIENTOMETRICS, 96, 731",0.017
"Ortega Jl, 2011, SCIENTOMETRICS","WOS:000289792600015",21,3,True,"WOS:000289792600015, Luis Ortega Jose, Collaboration patterns in patent networks and their relationship with the transfer of technology: the case study of the CSIC patents, SCIENTOMETRICS, 87, 657",0.0
"Campanario Jm, 2011, SCIENTOMETRICS","WOS:000292210400006",2,15,True,"WOS:000292210400006, Miguel Campanario Juan, Benford's law and citations articles and impact factors of scientific journals, SCIENTOMETRICS, 88, 421",0.017
"Egghe L, 2014, J INFORMETR","WOS:000335609900009",4,2,True,"WOS:000335609900009, Egghe L., Impact coverage of the success-index, JOURNAL OF INFORMETRICS, 8, 384",0.0
"Leydesdorff L, 2011, J INFORMETR","WOS:000291032500015",4,29,True,"WOS:000291032500015, Leydesdorff Loet, The semantic mapping of words and co-words in contexts, JOURNAL OF INFORMETRICS, 5, 469",0.004
"Yang Y, 2012, SCIENTOMETRICS","WOS:000299088900020",7,2,True,"WOS:000299088900020, Yang Ying, Integration of three visualization methods based on co-word analysis, SCIENTOMETRICS, 90, 659",0.0
"Sun Y, 2010, SCIENTOMETRICS","WOS:000275124700017",4,8,True,"WOS:000275124700017, Sun Yuan, Measuring the relationships among university industry and other sectors in Japan's national innovation system: a comparison of new approaches with mutual information indicators, SCIENTOMETRICS, 82, 677",0.0
"Hu Mc, 2011, SCIENTOMETRICS","WOS:000294839700016",3,4,True,"WOS:000294839700016, Hu Mei-Chih, Evolution of knowledge creation and diffusion: the revisit of Taiwan's Hsinchu Science Park, SCIENTOMETRICS, 88, 949",0.0
"Khan Gf, 2012, SCIENTOMETRICS","WOS:000297708000006",8,11,True,"WOS:000297708000006, Khan Gohar Feroz, A comparison of the Daegu and Edinburgh musical industries: a triple helix approach, SCIENTOMETRICS, 90, 85",0.003
"Rorissa A, 2010, J AM SOC INF SCI TEC","WOS:000283565500005",19,6,True,"WOS:000283565500005, Rorissa Abebe, A Comparative Study of Flickr Tags and Index Terms in a General Image Collection, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 61, 2230",0.0
"Kronegger L, 2012, SCIENTOMETRICS","WOS:000299088900018",7,4,True,"WOS:000299088900018, Kronegger Luka, Collaboration structures in Slovenian scientific communities, SCIENTOMETRICS, 90, 631",0.0
"Vinkler P, 2010, SCIENTOMETRICS","WOS:000275124700002",4,17,True,"WOS:000275124700002, Vinkler Peter, The pi(v)-index: a new indicator to characterize the impact of journals, SCIENTOMETRICS, 82, 461",0.001
"Milojevic S, 2010, J AM SOC INF SCI TEC","WOS:000279151600008",7,12,True,"WOS:000279151600008, Milojevic Stasa, Modes of Collaboration in Modern Science: Beyond Power Laws and Preferential Attachment, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 61, 1410",0.001
"Hjorland B, 2011, J AM SOC INF SCI TEC","WOS:000288142600014",15,4,True,"WOS:000288142600014, Hjorland Birger, The Importance of Theories of Knowledge: Browsing as an Example, JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY, 62, 594",0.0
"Vanclay Jk, 2012, J INFORMETR","WOS:000298325300003",11,3,True,"WOS:000298325300003, Vanclay Jerome K., Publication patterns of award-winning forest scientists and implications for the Australian ERA journal ranking, JOURNAL OF INFORMETRICS, 6, 19",0.0
"Breimer Lh, 2011, SCIENTOMETRICS","WOS:000289106900009",0,4,True,"WOS:000289106900009, Breimer Lars H., Longitudinal and cross-sectional study of registered nurses in Sweden who undertake a PhD showing that nurses continue to publish in English after their PhD but male nurses are more productive than female nurses, SCIENTOMETRICS, 87, 337",0.0
"Huang Mh, 2012, SCIENTOMETRICS","WOS:000303533600009",7,2,True,"WOS:000303533600009, Huang Mu-Hsuan, A comparative study of interdisciplinary changes between information science and library science, SCIENTOMETRICS, 91, 789",0.0
